latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
43.198593,27.9403,48.0,10800,Europe/Sofia,GMT+3

time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),precipitation_sum (mm),relative_humidity_2m_mean (%),wind_speed_10m_max (km/h),et0_fao_evapotranspiration (mm)
2020-06-21,24.2,18.4,21.2,1.50,75,16.2,4.37
2020-06-22,24.1,17.6,20.9,2.30,79,12.6,4.43
2020-06-23,24.0,17.9,21.3,0.90,84,12.6,4.45
2020-06-24,25.5,18.0,21.2,6.80,83,16.3,3.71
2020-06-25,25.5,20.0,22.1,11.60,84,18.2,3.66
2020-06-26,26.0,20.0,22.7,0.00,72,20.9,5.16
2020-06-27,26.0,19.2,22.5,0.00,72,16.4,5.46
2020-06-28,28.0,17.1,23.2,0.00,62,12.6,5.71
2020-06-29,29.5,19.4,24.8,0.00,63,13.0,5.70
2020-06-30,32.0,22.2,26.6,1.50,69,10.1,5.14
2020-07-01,27.4,22.0,24.8,1.60,74,14.5,4.67
2020-07-02,27.3,21.5,24.1,0.00,74,16.0,5.61
2020-07-03,27.2,19.5,23.5,0.00,76,11.3,5.33
2020-07-04,28.9,20.4,24.9,0.00,75,10.9,5.44
2020-07-05,31.0,22.4,26.0,3.00,68,15.4,5.56
2020-07-06,30.4,23.4,26.9,0.00,67,18.1,6.14
2020-07-07,30.8,22.9,26.6,1.60,68,21.4,5.41
2020-07-08,25.6,16.6,21.3,0.00,53,23.4,5.77
2020-07-09,26.4,17.1,22.1,0.00,53,13.7,5.97
2020-07-10,26.0,18.4,22.5,0.00,62,19.6,5.88
2020-07-11,27.1,19.6,23.4,0.00,63,20.5,6.12
2020-07-12,29.4,19.1,24.3,0.00,60,15.8,5.70
2020-07-13,23.6,16.2,19.8,1.10,58,22.1,4.60
2020-07-14,25.4,15.9,20.0,0.00,50,18.2,5.80
2020-07-15,25.0,16.2,20.8,0.00,59,14.5,5.36
2020-07-16,25.3,17.0,21.5,0.00,63,13.8,4.99
2020-07-17,26.1,17.4,22.1,0.00,66,12.3,5.08
2020-07-18,29.1,18.9,23.7,0.00,63,20.9,6.10
2020-07-19,27.4,19.1,23.0,0.20,75,14.8,5.02
2020-07-20,28.5,20.0,24.0,0.10,63,16.1,5.11
2020-07-21,28.3,19.0,23.3,0.00,62,14.0,5.11
2020-07-22,29.1,21.1,24.9,0.40,62,15.9,5.52
2020-07-23,28.0,20.9,24.2,0.00,64,16.4,5.77
2020-07-24,27.0,21.0,23.8,0.00,74,14.1,4.94
2020-07-25,27.2,20.8,23.8,0.00,63,17.7,5.73
2020-07-26,29.6,19.8,24.5,0.00,62,14.4,5.54
2020-07-27,32.6,21.9,26.5,0.00,50,17.9,6.00
2020-07-28,30.1,22.4,26.0,0.20,56,16.4,5.64
2020-07-29,33.0,22.6,27.0,0.00,51,15.6,5.81
2020-07-30,30.6,21.0,25.8,0.00,60,13.9,5.54
2020-07-31,30.4,21.5,25.6,0.00,67,15.9,5.15
2020-08-01,27.6,22.4,24.5,0.50,64,21.1,5.39
2020-08-02,24.8,21.1,22.7,1.00,67,17.6,3.86
2020-08-03,25.5,19.0,22.6,0.00,63,18.0,5.22
2020-08-04,26.1,22.0,23.8,0.00,59,17.7,5.16
2020-08-05,27.8,20.8,24.1,0.00,62,23.2,5.43
2020-08-06,28.0,21.0,24.5,0.00,66,22.9,5.98
2020-08-07,31.3,23.0,26.9,0.00,61,27.7,6.78
2020-08-08,32.3,24.5,28.1,0.00,52,29.1,7.76
2020-08-09,30.7,23.9,26.9,0.00,49,25.2,7.53
2020-08-10,30.6,22.5,25.7,0.10,49,18.7,5.92
2020-08-11,30.1,20.7,25.8,0.00,51,11.9,4.94
2020-08-12,30.7,22.0,26.3,0.30,50,11.0,4.87
2020-08-13,25.8,21.5,23.9,3.40,64,20.0,4.18
2020-08-14,26.4,20.3,23.5,0.00,62,16.3,4.64
2020-08-15,26.3,21.7,23.8,0.00,62,18.1,5.00
2020-08-16,26.2,21.5,23.5,0.00,53,23.2,5.27
2020-08-17,26.5,19.5,22.9,0.00,54,20.3,5.43
2020-08-18,26.5,18.5,22.7,0.00,63,12.4,4.85
2020-08-19,26.4,18.9,22.8,1.60,73,12.9,4.06
2020-08-20,27.7,19.5,22.6,6.20,73,12.6,3.49
2020-08-21,30.9,19.8,24.4,0.00,67,20.4,5.15
2020-08-22,30.7,22.4,25.4,0.00,59,14.9,5.00
2020-08-23,27.5,21.8,24.2,0.00,73,16.2,4.14
2020-08-24,26.5,21.9,23.9,0.00,73,14.5,4.43
2020-08-25,26.4,20.1,23.2,0.00,69,12.3,4.41
2020-08-26,26.6,20.5,23.2,1.30,72,15.3,3.82
2020-08-27,30.1,20.0,24.7,0.00,66,14.8,4.87
2020-08-28,29.4,19.5,24.2,0.00,59,17.1,5.12
2020-08-29,27.2,21.9,24.1,0.00,80,14.8,4.21
2020-08-30,27.0,22.1,24.0,0.00,77,15.0,4.03
2020-08-31,27.9,20.2,23.7,0.00,75,12.2,4.39
2020-09-01,28.5,19.2,23.4,0.00,74,11.5,4.47
2020-09-02,28.7,19.2,23.9,0.00,72,12.5,4.44
2020-09-03,28.0,20.5,24.2,0.00,77,11.1,4.17
2020-09-04,22.6,17.8,20.0,15.70,80,23.6,1.70
2020-09-05,25.8,18.0,21.3,0.00,57,24.9,5.23
2020-09-06,29.1,18.6,22.6,0.00,59,16.8,4.86
2020-09-07,29.2,18.7,23.4,0.00,64,13.8,4.42
2020-09-08,26.9,18.4,22.8,0.00,72,16.5,3.95
2020-09-09,26.5,19.2,22.2,0.00,60,17.0,4.46
2020-09-10,25.0,18.8,21.5,0.00,69,13.4,3.99
2020-09-11,26.0,17.6,21.7,0.00,72,17.9,4.12
2020-09-12,28.3,19.3,23.1,0.00,72,24.6,4.61
2020-09-13,27.8,21.1,23.8,0.00,50,19.3,4.26
2020-09-14,29.5,21.0,24.5,0.00,36,23.3,6.51
2020-09-15,27.5,20.5,23.3,0.00,54,23.4,5.48
2020-09-16,27.2,19.8,22.9,0.00,69,20.2,4.48
2020-09-17,25.5,19.1,22.1,0.00,74,14.3,3.64
2020-09-18,24.0,18.3,20.5,0.00,65,24.3,4.10
2020-09-19,21.0,14.9,17.6,0.00,42,19.0,5.03
2020-09-20,22.1,14.1,18.0,0.00,53,21.2,3.76
2020-09-21,23.7,16.4,19.8,0.00,60,19.6,3.91
2020-09-22,23.1,15.9,19.3,0.00,61,16.7,3.84
2020-09-23,23.2,15.1,19.3,0.00,69,12.8,3.39
2020-09-24,25.5,18.6,21.8,0.00,74,12.2,3.31
2020-09-25,24.8,19.2,21.9,0.00,87,15.1,2.53
2020-09-26,26.5,20.0,22.9,1.90,73,27.4,3.68
2020-09-27,23.9,15.6,19.7,0.30,67,17.3,3.49
2020-09-28,23.4,19.2,21.2,3.80,81,21.4,2.58
2020-09-29,23.4,17.0,20.3,0.80,71,13.6,2.43
2020-09-30,20.0,13.2,16.4,0.00,59,24.4,3.65
2020-10-01,21.1,13.4,16.9,0.00,60,20.5,2.79
2020-10-02,24.1,14.2,18.9,0.20,64,17.4,3.22
2020-10-03,24.0,15.8,19.9,0.00,72,18.9,2.92
2020-10-04,23.9,19.1,21.3,0.00,80,18.9,2.92
2020-10-05,25.7,20.5,22.4,0.00,80,15.0,2.88
2020-10-06,28.0,19.5,22.9,0.00,80,10.6,2.75
2020-10-07,24.3,18.0,21.0,0.50,75,16.7,2.78
2020-10-08,21.6,16.8,19.6,12.20,87,18.3,1.34
2020-10-09,20.7,15.1,17.6,9.10,82,13.8,2.04
2020-10-10,20.2,15.6,17.5,0.40,81,16.7,1.82
2020-10-11,21.8,14.0,17.9,0.00,81,11.4,2.35
2020-10-12,21.5,16.0,19.5,3.70,82,18.8,2.12
2020-10-13,23.4,15.4,19.4,1.60,81,29.1,2.27
2020-10-14,18.0,11.1,15.1,0.00,73,12.0,1.97
2020-10-15,21.0,13.8,17.8,0.00,82,13.9,2.11
2020-10-16,25.1,16.0,19.6,0.00,76,18.5,2.61
2020-10-17,21.2,14.8,17.7,0.30,76,12.5,1.64
2020-10-18,17.5,11.4,14.0,0.00,60,19.3,2.56
2020-10-19,16.5,8.7,12.7,0.00,58,18.2,2.59
2020-10-20,17.5,12.2,14.2,0.00,58,20.6,2.73
2020-10-21,18.0,12.1,14.5,0.00,62,13.8,2.44
2020-10-22,20.0,9.9,14.2,0.00,78,12.2,2.08
2020-10-23,22.4,9.9,15.9,0.00,77,9.7,2.14
2020-10-24,24.4,13.6,17.8,0.00,69,10.2,2.39
2020-10-25,20.8,14.9,17.9,0.50,86,15.3,1.35
2020-10-26,18.9,12.7,16.1,6.50,84,14.4,1.44
2020-10-27,19.0,11.3,15.0,0.30,83,10.4,1.78
2020-10-28,18.9,14.2,16.2,0.60,86,14.8,1.45
2020-10-29,18.9,13.2,15.5,0.00,80,13.3,1.52
2020-10-30,15.1,11.4,13.0,3.70,86,20.3,0.80
2020-10-31,12.6,8.9,10.7,15.40,80,24.3,1.06
2020-11-01,14.1,6.7,9.7,0.00,70,23.3,1.92
2020-11-02,16.2,7.0,10.7,0.00,72,10.6,1.70
2020-11-03,15.1,8.5,11.3,0.00,71,15.2,1.09
2020-11-04,14.6,8.1,11.3,0.00,74,23.0,1.72
2020-11-05,15.3,8.1,10.9,0.00,78,22.7,1.52
2020-11-06,13.1,8.4,10.0,0.00,74,17.1,1.59
2020-11-07,12.9,8.4,10.3,0.00,73,17.1,1.49
2020-11-08,14.4,7.8,11.1,0.00,78,9.3,1.10
2020-11-09,15.0,8.0,11.2,0.00,82,16.2,1.29
2020-11-10,11.9,7.6,9.3,0.00,80,18.8,1.10
2020-11-11,12.1,8.7,10.0,0.00,75,21.6,1.30
2020-11-12,12.2,8.3,10.5,2.20,82,14.9,0.79
2020-11-13,13.5,10.1,11.5,1.00,81,8.7,0.85
2020-11-14,12.1,8.0,9.9,0.00,82,15.8,0.80
2020-11-15,12.9,6.3,9.4,0.00,77,9.8,1.04
2020-11-16,12.7,5.8,9.3,0.00,82,9.1,1.10
2020-11-17,14.6,7.3,10.7,0.00,78,6.7,1.12
2020-11-18,11.1,8.4,9.7,13.40,90,23.5,0.53
2020-11-19,9.7,7.1,8.7,0.10,76,23.6,1.13
2020-11-20,9.9,6.3,7.5,0.00,73,17.0,1.27
2020-11-21,7.1,5.2,6.0,0.10,75,20.1,0.91
2020-11-22,7.7,2.0,4.5,0.00,66,19.4,1.26
2020-11-23,10.4,2.5,5.1,0.00,71,10.1,1.07
2020-11-24,8.9,3.2,5.5,0.00,71,19.4,0.95
2020-11-25,10.6,2.8,5.6,0.00,70,14.0,1.21
2020-11-26,11.7,2.3,5.9,0.00,71,8.9,1.06
2020-11-27,12.3,2.1,6.2,0.00,64,10.1,1.22
2020-11-28,11.3,1.4,4.9,0.00,67,9.4,1.07
2020-11-29,9.1,2.2,5.8,2.20,82,15.0,0.60
2020-11-30,5.6,1.9,3.7,13.00,90,24.3,0.32
2020-12-01,2.1,0.8,1.4,1.30,81,23.3,0.59
2020-12-02,2.2,0.6,1.1,1.90,83,16.8,0.42
2020-12-03,7.9,1.4,4.9,0.30,86,8.9,0.61
2020-12-04,13.0,9.4,10.9,2.90,92,17.7,0.79
2020-12-05,12.8,10.0,11.2,1.00,94,18.2,0.60
2020-12-06,9.9,7.1,8.8,0.50,86,19.0,0.58
2020-12-07,8.9,5.8,7.0,0.40,80,26.7,0.90
2020-12-08,8.1,3.5,5.8,13.90,91,23.7,0.46
2020-12-09,9.6,0.4,4.9,3.50,89,16.6,0.56
2020-12-10,13.4,9.9,11.7,10.10,89,22.2,0.64
2020-12-11,12.1,4.8,9.4,3.20,90,14.8,0.53
2020-12-12,11.4,5.2,9.3,8.30,91,17.4,0.28
2020-12-13,10.4,6.9,8.6,6.60,92,16.9,0.35
2020-12-14,7.8,5.7,6.5,3.40,88,22.7,0.45
2020-12-15,8.1,3.8,5.5,0.00,83,20.6,0.78
2020-12-16,8.0,5.1,6.3,0.00,86,11.5,0.41
2020-12-17,10.1,5.3,7.2,0.10,85,8.1,0.67
2020-12-18,7.6,4.3,5.5,0.00,83,11.2,0.52
2020-12-19,7.7,2.7,4.7,0.00,82,11.9,0.68
2020-12-20,5.6,2.7,4.0,0.00,83,10.9,0.43
2020-12-21,6.7,4.0,5.3,0.30,84,17.6,0.52
2020-12-22,6.2,4.0,4.9,0.10,84,8.4,0.39
2020-12-23,7.7,4.7,5.9,0.30,86,10.8,0.55
2020-12-24,12.9,4.0,7.4,0.00,89,8.9,0.61
2020-12-25,13.4,6.4,9.2,0.00,88,15.5,0.81
2020-12-26,9.6,6.7,8.3,0.10,89,19.1,0.55
2020-12-27,9.7,4.7,7.2,4.60,93,21.9,0.33
2020-12-28,12.9,8.6,10.3,4.40,90,19.4,0.69
2020-12-29,15.4,8.7,11.2,0.00,82,26.6,1.16
2020-12-30,15.4,9.7,11.7,0.00,84,22.6,0.99
2020-12-31,13.4,9.3,11.0,0.00,85,18.6,0.93
2021-01-01,12.6,5.8,9.0,0.30,82,16.1,0.89
2021-01-02,11.4,4.5,8.1,0.00,89,10.1,0.70
2021-01-03,11.1,7.0,8.9,0.70,97,10.8,0.41
2021-01-04,11.7,6.6,8.7,0.00,95,12.4,0.71
2021-01-05,11.7,6.9,9.4,4.10,85,21.6,0.81
2021-01-06,11.9,4.1,7.8,0.00,85,14.1,0.78
2021-01-07,15.3,7.9,10.4,1.00,80,18.9,1.19
2021-01-08,9.1,6.9,8.1,6.60,91,16.7,0.29
2021-01-09,8.2,2.6,4.0,14.50,88,17.4,0.30
2021-01-10,6.2,2.4,4.6,14.60,89,19.4,0.41
2021-01-11,7.2,4.7,6.3,29.10,92,24.8,0.33
2021-01-12,7.6,4.2,6.9,46.90,94,26.3,0.24
2021-01-13,4.3,1.5,2.7,3.50,87,16.4,0.41
2021-01-14,4.2,-0.1,1.7,0.00,73,16.6,0.93
2021-01-15,4.2,-1.0,1.2,0.80,72,19.6,0.92
2021-01-16,2.8,-3.0,-0.3,0.00,76,17.9,0.71
2021-01-17,-2.3,-6.8,-4.5,0.00,57,23.1,1.05
2021-01-18,0.9,-5.5,-2.9,0.00,58,18.9,1.11
2021-01-19,0.7,-5.2,-2.6,0.00,64,15.9,0.92
2021-01-20,7.1,-3.4,0.9,0.00,65,13.6,1.03
2021-01-21,10.3,0.2,4.4,0.00,69,14.1,1.30
2021-01-22,11.9,2.8,6.6,0.00,78,13.9,1.14
2021-01-23,15.0,4.2,9.2,0.00,84,21.1,1.15
2021-01-24,12.9,7.8,9.9,2.10,82,23.5,0.98
2021-01-25,10.8,3.3,8.0,4.90,81,28.0,0.78
2021-01-26,12.9,2.2,6.3,9.60,84,20.1,0.93
2021-01-27,2.3,-0.2,0.5,15.90,83,34.6,0.59
2021-01-28,2.3,-1.9,-0.1,0.70,79,18.2,0.80
2021-01-29,4.8,-2.0,1.3,0.00,69,18.1,0.98
2021-01-30,7.9,2.6,4.9,3.60,85,18.7,0.52
2021-01-31,11.3,2.4,6.7,0.00,85,18.5,0.95
2021-02-01,12.9,6.7,9.9,7.60,84,21.5,0.78
2021-02-02,12.1,5.4,8.8,0.00,93,8.1,0.64
2021-02-03,10.9,5.9,8.4,0.20,97,8.4,0.54
2021-02-04,16.4,5.2,9.9,0.00,81,22.0,1.68
2021-02-05,9.9,6.9,8.5,0.00,85,17.4,1.09
2021-02-06,12.6,5.2,7.8,0.00,93,11.7,1.17
2021-02-07,9.3,6.3,7.4,0.80,95,11.7,0.50
2021-02-08,16.4,8.1,11.5,4.10,87,23.4,0.86
2021-02-09,15.0,8.3,11.7,0.50,79,22.3,1.70
2021-02-10,17.5,9.2,12.2,0.10,76,17.0,1.86
2021-02-11,18.1,6.3,12.5,3.00,74,26.5,1.73
2021-02-12,4.2,-3.4,-0.5,11.50,62,30.0,1.34
2021-02-13,-1.1,-7.3,-4.0,0.00,49,22.6,1.39
2021-02-14,-0.9,-4.2,-2.8,0.90,52,21.6,1.25
2021-02-15,2.2,-3.4,-1.1,0.00,63,25.0,1.46
2021-02-16,-1.0,-5.2,-3.4,0.00,59,24.1,1.33
2021-02-17,2.7,-6.8,-2.7,0.00,54,14.8,1.44
2021-02-18,5.8,-1.5,1.6,2.00,72,21.7,0.97
2021-02-19,1.7,-2.8,-0.7,0.00,64,15.6,1.10
2021-02-20,5.3,-0.6,3.1,0.00,80,16.5,0.74
2021-02-21,6.8,0.7,3.6,0.00,75,10.1,1.14
2021-02-22,10.1,-0.1,4.2,0.00,84,8.8,1.49
2021-02-23,12.2,0.6,5.1,0.00,88,8.4,1.63
2021-02-24,8.4,2.6,5.2,0.00,89,12.5,1.01
2021-02-25,12.1,3.3,6.2,0.00,88,11.4,1.44
2021-02-26,15.0,3.8,8.2,0.00,88,10.4,1.82
2021-02-27,17.7,4.8,9.8,0.00,76,22.8,2.29
2021-02-28,9.2,2.7,6.0,1.00,71,22.3,1.69
2021-03-01,5.5,2.7,4.0,2.10,81,18.0,0.72
2021-03-02,6.7,1.8,3.9,0.00,77,17.3,1.17
2021-03-03,11.6,1.9,6.1,0.00,74,18.9,1.96
2021-03-04,12.5,1.5,6.4,0.00,84,14.9,1.83
2021-03-05,18.6,6.3,11.2,0.00,65,17.3,2.81
2021-03-06,9.2,2.5,6.0,0.40,68,21.4,1.31
2021-03-07,5.8,-0.2,2.9,0.00,62,16.6,1.95
2021-03-08,10.9,0.5,4.6,0.00,72,12.4,2.04
2021-03-09,7.4,0.6,3.8,0.00,74,18.6,1.33
2021-03-10,6.3,4.3,5.4,10.20,84,25.8,0.81
2021-03-11,3.8,-0.3,2.3,6.60,74,26.5,1.11
2021-03-12,8.4,-2.4,2.9,0.00,70,20.5,1.70
2021-03-13,12.3,0.8,6.1,0.60,80,13.1,1.65
2021-03-14,11.2,2.8,6.9,0.00,88,11.1,1.87
2021-03-15,12.9,5.8,9.4,0.30,86,19.3,1.63
2021-03-16,9.1,3.8,7.2,4.30,84,19.1,1.26
2021-03-17,5.8,2.7,3.9,11.80,90,26.8,0.60
2021-03-18,9.1,2.3,5.3,0.40,74,20.7,1.62
2021-03-19,8.9,0.2,5.2,0.70,76,9.3,1.70
2021-03-20,9.1,1.5,4.8,0.10,77,15.2,1.92
2021-03-21,7.1,4.2,5.3,0.60,75,20.3,1.47
2021-03-22,5.3,2.0,3.8,10.40,88,25.1,0.53
2021-03-23,6.0,0.9,3.1,0.30,69,23.2,1.84
2021-03-24,4.3,-0.6,1.6,0.80,68,20.2,1.85
2021-03-25,6.4,-1.6,2.4,0.90,74,21.2,1.63
2021-03-26,10.9,2.5,5.8,0.00,60,21.3,2.21
2021-03-27,14.1,3.4,8.0,0.00,58,14.3,3.15
2021-03-28,17.0,4.3,10.5,0.00,67,15.0,3.01
2021-03-29,13.9,5.3,9.5,0.00,54,16.9,3.16
2021-03-30,10.6,5.2,7.7,0.80,66,28.2,2.44
2021-03-31,10.9,4.2,7.1,0.00,69,21.9,2.61
2021-04-01,11.6,3.0,6.7,0.90,76,14.5,2.40
2021-04-02,16.8,4.5,10.6,0.10,72,17.7,3.07
2021-04-03,11.6,7.4,9.1,3.40,89,13.9,1.58
2021-04-04,9.9,6.1,8.1,21.20,89,14.5,0.86
2021-04-05,10.3,4.8,7.2,6.80,83,14.1,1.89
2021-04-06,11.1,4.1,7.8,2.30,87,17.1,2.05
2021-04-07,10.9,3.5,8.2,9.30,84,21.6,1.53
2021-04-08,7.7,2.3,4.5,7.20,84,11.7,1.23
2021-04-09,9.9,1.5,5.3,0.50,63,11.2,2.64
2021-04-10,11.4,1.8,6.5,0.00,62,16.6,3.04
2021-04-11,11.6,2.5,7.8,0.00,56,12.5,3.09
2021-04-12,15.8,4.9,10.0,0.00,53,16.2,3.80
2021-04-13,13.9,6.4,10.4,1.10,72,15.5,2.94
2021-04-14,15.6,8.4,11.1,7.20,79,22.0,2.66
2021-04-15,13.6,4.6,8.7,0.00,62,22.8,3.12
2021-04-16,13.3,6.1,9.1,0.10,58,20.7,3.47
2021-04-17,11.2,4.6,7.9,0.60,71,10.8,2.10
2021-04-18,10.1,7.5,8.7,1.10,87,18.5,0.94
2021-04-19,12.4,6.0,9.0,4.60,80,15.5,2.63
2021-04-20,12.8,7.9,9.8,6.40,85,16.3,1.49
2021-04-21,16.8,7.1,11.3,3.40,71,17.0,3.10
2021-04-22,17.1,8.3,12.4,0.10,71,15.6,3.33
2021-04-23,18.5,9.7,13.5,0.00,70,14.9,2.86
2021-04-24,12.1,8.1,9.7,0.00,85,13.6,1.84
2021-04-25,12.9,7.1,9.8,0.00,77,17.9,2.84
2021-04-26,16.2,5.2,10.7,0.00,74,20.3,3.51
2021-04-27,14.6,9.0,11.5,0.10,80,14.6,2.30
2021-04-28,12.9,9.2,10.7,2.10,87,19.7,2.34
2021-04-29,16.2,9.1,11.8,0.00,88,16.2,3.20
2021-04-30,20.9,8.4,14.6,0.10,93,9.8,3.26
2021-05-01,21.0,14.4,17.6,0.00,82,10.1,3.67
2021-05-02,30.0,15.6,22.0,0.00,70,13.8,4.67
2021-05-03,26.5,16.5,21.3,1.10,56,25.2,5.35
2021-05-04,16.1,11.4,14.3,0.00,68,14.5,3.26
2021-05-05,16.8,10.6,13.4,0.00,81,11.0,2.83
2021-05-06,23.8,11.1,17.6,0.10,65,19.3,4.73
2021-05-07,21.5,12.0,17.1,0.00,70,20.3,3.99
2021-05-08,20.6,12.1,16.5,3.40,69,31.0,3.36
2021-05-09,16.2,9.6,12.2,0.70,66,19.4,3.80
2021-05-10,15.1,9.2,12.3,0.00,67,13.6,3.86
2021-05-11,16.4,8.8,12.5,0.00,62,9.5,4.15
2021-05-12,19.5,9.6,14.5,0.00,55,13.1,4.70
2021-05-13,17.3,12.7,14.6,0.70,85,11.0,3.44
2021-05-14,21.0,10.4,16.1,2.20,80,13.6,3.61
2021-05-15,19.9,12.4,16.0,0.00,85,10.8,3.50
2021-05-16,18.8,13.6,16.0,0.20,85,12.3,3.41
2021-05-17,22.7,13.4,17.8,0.60,72,16.6,4.14
2021-05-18,21.9,15.6,18.3,0.00,55,31.0,5.59
2021-05-19,24.8,14.1,18.6,0.40,53,21.3,5.76
2021-05-20,21.1,14.2,17.4,1.20,70,21.2,3.95
2021-05-21,18.4,12.3,15.1,0.80,71,23.2,2.77
2021-05-22,22.2,12.1,16.4,0.00,70,17.3,4.33
2021-05-23,24.2,14.1,18.8,0.00,68,13.6,4.93
2021-05-24,26.2,15.7,20.2,0.00,69,19.2,4.96
2021-05-25,20.0,14.7,16.9,0.00,78,13.0,4.24
2021-05-26,20.1,14.7,16.6,0.20,84,14.9,3.79
2021-05-27,21.2,14.5,17.6,0.80,80,17.8,3.99
2021-05-28,24.1,15.4,18.7,13.10,72,11.7,3.82
2021-05-29,22.8,15.3,18.4,10.40,76,22.1,3.64
2021-05-30,21.1,15.2,18.3,0.00,72,14.9,2.84
2021-05-31,17.0,12.9,15.4,12.60,84,17.1,1.27
2021-06-01,17.2,11.3,13.8,7.00,80,21.4,2.43
2021-06-02,16.1,10.9,13.1,6.80,79,23.1,2.06
2021-06-03,19.0,11.6,14.8,0.50,75,21.3,2.00
2021-06-04,21.8,14.1,17.7,0.10,66,19.1,4.21
2021-06-05,23.3,14.4,18.7,0.00,64,12.5,4.51
2021-06-06,23.7,14.9,18.5,0.20,75,16.7,3.91
2021-06-07,22.4,13.6,18.6,0.00,74,11.3,4.34
2021-06-08,23.5,14.2,19.6,0.00,73,9.2,4.38
2021-06-09,25.0,16.2,20.5,5.30,76,14.0,4.48
2021-06-10,24.5,18.1,20.9,3.70,74,13.9,4.33
2021-06-11,23.7,17.0,20.4,8.60,73,12.3,4.02
2021-06-12,23.6,17.1,19.9,7.70,77,14.0,3.76
2021-06-13,25.1,14.9,18.8,7.00,81,22.2,3.74
2021-06-14,20.8,13.4,17.0,0.70,67,19.5,4.19
2021-06-15,16.9,14.3,15.6,38.00,86,19.8,1.27
2021-06-16,22.5,15.9,18.8,7.30,77,24.9,3.93
2021-06-17,23.7,16.2,19.7,1.00,82,19.2,3.91
2021-06-18,23.0,17.9,20.0,13.20,82,21.1,2.85
2021-06-19,20.0,17.2,18.3,14.70,92,17.2,2.10
2021-06-20,22.8,16.8,19.5,15.60,88,11.8,3.57
2021-06-21,23.1,17.0,20.0,0.70,86,12.8,4.20
2021-06-22,24.9,17.7,21.2,4.40,91,9.0,3.70
2021-06-23,26.0,19.0,22.2,17.00,88,8.1,3.78
2021-06-24,29.1,20.9,25.0,0.90,84,12.0,5.08
2021-06-25,31.1,22.5,26.2,0.40,79,10.8,5.28
2021-06-26,29.6,22.0,26.2,0.40,78,10.6,5.10
2021-06-27,28.1,22.0,24.5,2.30,80,19.7,4.59
2021-06-28,26.0,21.5,23.5,2.20,88,9.7,3.67
2021-06-29,26.5,20.3,23.1,0.10,88,13.2,4.52
2021-06-30,26.5,20.1,23.3,0.00,81,16.4,5.19
2021-07-01,26.4,21.5,23.7,0.00,88,19.6,4.61
2021-07-02,28.7,21.2,24.7,1.40,73,16.0,5.12
2021-07-03,25.5,19.5,22.1,8.80,76,12.2,4.45
2021-07-04,26.0,17.8,22.0,0.40,68,14.9,4.98
2021-07-05,26.0,18.6,22.1,3.90,73,12.8,4.15
2021-07-06,26.2,19.8,22.0,19.30,84,26.9,3.05
2021-07-07,27.8,21.3,24.3,1.50,79,18.9,4.61
2021-07-08,24.5,20.9,22.8,3.10,86,17.6,3.50
2021-07-09,27.4,20.8,23.9,0.00,70,14.4,5.59
2021-07-10,27.9,18.8,23.6,0.00,62,15.8,5.99
2021-07-11,29.1,21.6,25.1,0.40,64,14.2,5.62
2021-07-12,29.2,21.7,25.1,0.20,74,14.2,5.52
2021-07-13,30.0,20.8,25.3,0.80,72,13.8,4.85
2021-07-14,28.0,21.5,24.7,1.00,77,16.3,5.10
2021-07-15,29.6,20.6,25.1,0.00,63,12.0,5.91
2021-07-16,29.9,20.5,25.3,0.00,68,15.4,6.17
2021-07-17,29.5,22.9,26.1,0.00,63,21.3,6.55
2021-07-18,30.2,23.3,26.5,0.00,69,21.2,6.16
2021-07-19,30.5,23.2,26.4,0.00,76,16.1,5.21
2021-07-20,32.3,22.8,27.3,0.00,68,13.5,5.63
2021-07-21,29.0,22.5,25.8,1.50,57,18.9,5.63
2021-07-22,27.4,17.7,22.7,0.10,55,24.8,6.23
2021-07-23,26.5,19.0,22.5,0.20,54,15.3,5.01
2021-07-24,25.9,17.7,22.3,0.20,60,16.6,5.29
2021-07-25,27.6,18.6,23.0,0.00,64,16.3,5.51
2021-07-26,29.4,17.9,23.9,0.00,65,10.5,5.53
2021-07-27,30.2,19.0,25.2,0.00,56,10.7,5.80
2021-07-28,30.6,21.0,25.8,0.00,63,14.1,5.66
2021-07-29,30.6,20.8,26.1,0.00,61,16.9,5.63
2021-07-30,30.0,22.5,26.2,0.00,69,10.5,5.25
2021-07-31,29.1,23.2,26.0,0.00,79,13.9,5.00
2021-08-01,29.4,21.0,25.5,0.00,80,13.9,4.98
2021-08-02,31.0,23.7,27.3,0.00,72,19.5,5.49
2021-08-03,32.5,24.1,27.5,0.50,68,19.8,5.34
2021-08-04,28.8,23.8,26.0,0.10,85,13.0,3.83
2021-08-05,29.0,23.5,26.2,0.00,85,17.2,4.70
2021-08-06,31.0,23.7,27.0,0.20,64,20.0,5.08
2021-08-07,29.0,22.0,24.9,0.00,53,24.1,6.16
2021-08-08,28.3,19.7,23.9,0.00,54,15.3,5.58
2021-08-09,29.6,19.8,24.7,0.00,66,14.7,5.20
2021-08-10,30.9,21.0,25.8,2.30,67,12.0,4.61
2021-08-11,29.4,22.6,25.4,3.00,67,15.0,4.79
