latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
43.40949,24.55772,87.0,10800,Europe/Sofia,GMT+3

time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),precipitation_sum (mm),relative_humidity_2m_mean (%),wind_speed_10m_max (km/h),et0_fao_evapotranspiration (mm)
2016-09-09,30.7,18.5,24.9,0.00,46,20.6,5.77
2016-09-10,30.3,19.0,24.7,0.00,42,18.5,5.31
2016-09-11,29.7,17.9,24.1,0.00,49,15.8,5.06
2016-09-12,28.6,17.4,23.3,0.00,51,16.5,4.94
2016-09-13,27.1,15.6,21.9,0.00,55,10.8,4.27
2016-09-14,28.1,15.5,21.9,0.00,55,10.0,3.65
2016-09-15,28.7,15.1,22.0,0.00,60,8.9,3.86
2016-09-16,29.9,15.6,23.0,0.00,54,8.5,4.03
2016-09-17,32.0,17.5,24.8,0.00,48,10.8,4.51
2016-09-18,28.3,19.6,23.9,0.60,59,8.0,3.20
2016-09-19,26.6,18.3,21.8,12.20,72,13.4,2.68
2016-09-20,17.9,11.8,15.7,34.00,92,21.7,0.86
2016-09-21,17.4,11.9,14.1,3.20,79,11.2,1.52
2016-09-22,17.7,11.5,14.3,0.00,72,11.6,2.39
2016-09-23,19.2,10.4,14.5,0.00,65,14.5,2.98
2016-09-24,20.4,7.9,14.3,0.00,65,7.9,3.03
2016-09-25,19.3,10.8,14.8,0.00,68,10.3,2.43
2016-09-26,17.4,10.2,13.6,1.50,82,9.2,2.03
2016-09-27,18.2,9.4,14.0,0.70,77,7.6,1.93
2016-09-28,20.5,8.0,14.3,0.00,73,8.1,2.77
2016-09-29,22.6,10.1,16.2,0.00,61,17.1,3.46
2016-09-30,24.7,10.0,17.5,0.00,64,10.7,3.18
2016-10-01,24.4,13.8,18.7,0.00,68,6.9,2.74
2016-10-02,25.6,12.5,18.4,0.00,73,12.4,3.16
2016-10-03,23.0,14.0,18.2,2.20,77,11.7,2.12
2016-10-04,19.6,13.4,16.3,1.30,65,21.6,2.81
2016-10-05,15.8,9.6,12.9,0.00,55,36.3,3.31
2016-10-06,14.1,7.2,10.1,1.00,62,13.0,1.73
2016-10-07,13.9,8.1,10.7,7.30,85,10.8,1.02
2016-10-08,13.8,8.9,11.1,1.10,74,27.4,1.88
2016-10-09,15.8,4.0,10.2,0.00,68,12.6,2.34
2016-10-10,12.6,8.4,10.7,6.70,83,12.9,0.83
2016-10-11,16.3,9.9,12.5,5.50,92,9.0,0.87
2016-10-12,15.0,9.8,12.0,8.70,90,21.8,0.91
2016-10-13,15.6,8.6,11.7,0.00,61,31.6,2.90
2016-10-14,14.0,5.5,9.5,0.00,78,13.6,1.67
2016-10-15,15.1,5.5,9.8,0.30,78,13.8,1.71
2016-10-16,13.6,7.4,10.7,7.30,91,13.5,0.90
2016-10-17,10.6,6.9,8.3,3.20,87,22.2,0.63
2016-10-18,12.1,5.2,8.6,0.00,67,19.4,1.86
2016-10-19,10.7,6.1,8.2,1.40,82,14.1,0.80
2016-10-20,15.2,6.4,9.8,0.00,84,12.2,1.36
2016-10-21,17.7,5.8,11.6,0.00,80,14.8,1.63
2016-10-22,15.1,10.2,12.5,0.20,87,10.1,0.63
2016-10-23,17.2,11.5,13.7,0.20,89,9.5,1.01
2016-10-24,17.8,12.1,14.1,0.00,88,12.8,0.95
2016-10-25,16.4,11.8,13.3,0.00,81,14.7,1.21
2016-10-26,12.8,9.2,10.7,5.90,90,11.8,0.58
2016-10-27,10.5,6.9,8.6,0.00,80,15.6,0.92
2016-10-28,8.4,5.5,7.0,0.00,68,15.2,1.18
2016-10-29,13.4,1.0,7.6,0.00,69,20.2,1.87
2016-10-30,12.9,8.1,10.4,0.00,63,25.7,2.35
2016-10-31,11.8,6.3,8.3,0.20,67,20.0,1.87
2016-11-01,11.8,4.6,7.6,0.00,64,20.4,1.67
2016-11-02,17.3,2.9,9.1,0.00,69,9.8,1.70
2016-11-03,15.7,7.0,10.6,2.50,66,21.6,1.72
2016-11-04,10.8,4.1,7.1,0.70,71,17.1,1.46
2016-11-05,13.5,3.0,7.4,0.00,83,8.3,1.23
2016-11-06,19.6,5.8,11.4,0.00,82,9.3,1.31
2016-11-07,22.2,10.3,15.0,0.40,74,14.3,1.42
2016-11-08,16.7,10.3,12.2,3.50,90,11.6,0.94
2016-11-09,13.2,8.3,9.8,12.40,97,18.4,0.43
2016-11-10,12.1,5.0,8.2,0.80,75,22.2,1.32
2016-11-11,13.2,6.4,8.9,0.60,81,12.6,1.09
2016-11-12,17.6,6.1,11.0,3.50,82,17.7,1.25
2016-11-13,11.0,4.2,7.4,0.30,66,44.8,1.97
2016-11-14,6.8,2.4,4.4,0.00,63,26.3,1.43
2016-11-15,5.9,2.4,4.0,0.00,70,8.7,0.73
2016-11-16,6.6,-0.7,2.7,0.00,76,7.8,0.89
2016-11-17,9.2,-1.1,3.6,0.00,79,7.9,0.57
2016-11-18,12.7,2.2,6.6,0.00,80,8.9,1.06
2016-11-19,12.9,1.8,7.1,0.00,86,11.1,0.95
2016-11-20,10.9,1.7,6.0,0.00,91,8.7,0.73
2016-11-21,11.0,4.5,7.4,0.00,89,12.4,0.74
2016-11-22,9.3,3.8,6.4,0.00,86,14.2,0.67
2016-11-23,8.9,3.3,5.8,0.00,87,10.2,0.51
2016-11-24,10.1,2.5,5.9,0.00,93,7.4,0.69
2016-11-25,10.0,0.9,4.4,0.00,94,6.9,0.73
2016-11-26,6.3,1.5,3.5,0.00,94,10.6,0.48
2016-11-27,12.7,1.8,5.8,0.00,89,9.4,0.81
2016-11-28,8.9,3.9,6.9,0.00,69,22.9,1.38
2016-11-29,3.6,-1.3,1.5,7.40,77,19.5,0.53
2016-11-30,0.0,-4.7,-2.2,0.00,83,11.0,0.51
2016-12-01,5.1,-3.7,0.5,0.00,69,23.2,1.02
2016-12-02,9.8,2.0,5.7,0.30,66,38.0,1.62
2016-12-03,7.2,0.6,3.9,0.00,63,30.8,1.51
2016-12-04,4.8,-3.4,0.2,0.00,74,10.2,0.76
2016-12-05,4.9,-4.1,-0.6,0.00,77,10.5,0.72
2016-12-06,7.7,-3.8,1.3,0.00,80,15.2,0.78
2016-12-07,2.6,-2.3,0.7,0.00,83,14.1,0.43
2016-12-08,4.5,-3.7,-0.7,0.00,85,10.9,0.62
2016-12-09,13.4,-0.5,5.9,0.00,50,20.3,2.04
2016-12-10,12.7,7.1,8.9,0.00,54,23.1,2.20
2016-12-11,15.7,3.7,8.9,0.00,67,14.1,1.24
2016-12-12,9.6,3.7,7.0,0.00,66,27.2,1.68
2016-12-13,5.4,-5.0,0.4,9.60,77,22.6,0.55
2016-12-14,2.5,-8.2,-3.9,0.00,60,9.7,0.77
2016-12-15,3.1,-2.1,0.5,0.00,71,11.8,0.74
2016-12-16,0.6,-4.2,-1.3,0.00,75,17.6,0.57
2016-12-17,3.2,-5.5,-1.9,0.00,69,11.2,0.73
2016-12-18,5.0,-3.8,-0.1,0.00,66,10.1,0.85
2016-12-19,3.5,-4.4,-1.3,0.00,80,7.7,0.61
2016-12-20,4.1,-4.9,-1.2,0.00,83,10.3,0.63
2016-12-21,0.7,-2.7,-0.4,0.00,78,12.0,0.44
2016-12-22,3.0,-3.3,-0.5,0.00,74,7.0,0.57
2016-12-23,6.1,-2.7,1.0,0.00,70,10.8,0.82
2016-12-24,3.0,-4.2,-1.5,0.00,77,8.8,0.55
2016-12-25,5.9,-3.6,0.9,0.00,79,21.7,0.73
2016-12-26,6.0,2.0,3.6,0.80,90,17.2,0.42
2016-12-27,9.6,2.9,5.2,0.00,78,32.9,1.11
2016-12-28,3.6,0.5,2.2,6.90,80,24.0,0.74
2016-12-29,1.5,-7.8,-2.0,1.70,85,8.9,0.55
2016-12-30,-0.5,-12.0,-5.7,0.00,86,12.0,0.43
2016-12-31,0.5,-6.4,-2.4,0.60,81,12.7,0.49
2017-01-01,4.0,-6.5,-2.0,0.00,63,12.0,0.89
2017-01-02,8.7,-4.4,0.6,0.00,45,12.1,1.36
2017-01-03,6.8,-1.4,1.9,0.00,60,18.6,1.23
2017-01-04,3.7,-3.0,-0.1,0.00,75,14.5,0.72
2017-01-05,4.9,-2.1,1.1,3.30,83,15.5,0.62
2017-01-06,0.4,-8.6,-4.1,23.10,89,28.7,0.30
2017-01-07,-8.6,-12.9,-11.5,1.70,75,28.4,0.46
2017-01-08,-10.5,-14.0,-12.1,0.60,67,27.4,0.57
2017-01-09,-9.6,-13.2,-11.2,1.60,82,25.6,0.43
2017-01-10,-12.8,-14.2,-13.5,6.80,83,15.2,0.21
2017-01-11,-8.4,-12.9,-11.1,3.10,82,14.6,0.41
2017-01-12,-0.6,-15.4,-8.3,0.00,76,24.5,0.66
2017-01-13,1.5,-5.8,-2.0,0.00,73,17.1,0.89
2017-01-14,2.9,-2.6,0.4,0.30,82,18.0,0.50
2017-01-15,0.4,-8.4,-4.2,0.00,79,12.2,0.70
2017-01-16,-0.7,-12.1,-6.8,2.30,89,9.7,0.35
2017-01-17,-2.0,-3.2,-2.7,5.50,92,24.4,0.33
2017-01-18,-2.9,-4.6,-3.8,8.30,89,23.8,0.32
2017-01-19,-4.2,-7.4,-5.9,2.90,87,23.7,0.34
2017-01-20,-5.5,-11.0,-7.3,0.20,92,7.7,0.48
2017-01-21,-5.5,-11.9,-9.3,0.00,80,13.7,0.59
2017-01-22,-4.1,-9.9,-6.9,0.00,75,10.5,0.57
2017-01-23,-4.2,-10.5,-7.5,0.00,93,9.3,0.48
2017-01-24,-4.2,-8.1,-5.8,0.00,95,8.1,0.33
2017-01-25,-2.9,-6.1,-4.5,0.00,90,13.7,0.39
2017-01-26,-3.0,-8.8,-6.1,0.00,88,11.3,0.59
2017-01-27,-5.2,-14.4,-9.0,0.00,74,11.8,0.69
2017-01-28,-1.9,-8.1,-4.5,0.00,64,8.2,0.74
2017-01-29,-5.2,-12.0,-7.8,0.00,96,8.3,0.45
2017-01-30,-3.2,-6.6,-5.4,0.00,91,7.7,0.45
2017-01-31,-2.3,-9.1,-4.9,0.00,92,7.9,0.68
2017-02-01,-3.0,-11.1,-7.9,0.00,93,6.2,0.54
2017-02-02,1.0,-8.6,-4.6,0.00,91,8.9,0.74
2017-02-03,7.1,-3.6,2.1,0.00,81,14.3,1.07
2017-02-04,8.2,3.7,5.0,1.00,80,13.8,1.08
2017-02-05,9.6,0.6,4.2,0.00,86,13.9,0.75
2017-02-06,9.1,0.6,3.6,0.00,84,14.8,0.95
2017-02-07,1.3,0.1,0.8,4.20,99,10.2,0.23
2017-02-08,-0.1,-2.5,-1.0,11.80,96,10.6,0.47
2017-02-09,-2.7,-5.8,-4.7,0.60,89,14.2,0.30
2017-02-10,-4.6,-6.2,-5.4,0.00,84,12.7,0.41
2017-02-11,-4.8,-9.0,-6.3,0.00,84,13.4,0.58
2017-02-12,-4.7,-7.9,-6.1,0.00,84,15.3,0.56
2017-02-13,-3.2,-8.1,-5.5,0.00,80,12.0,0.66
2017-02-14,-1.0,-8.9,-4.8,0.00,75,12.4,0.93
2017-02-15,4.9,-2.6,0.1,0.00,74,16.3,1.22
2017-02-16,6.3,-2.8,0.9,0.00,72,15.8,1.41
2017-02-17,7.7,-4.0,1.0,0.00,77,7.7,1.38
2017-02-18,9.7,-0.6,3.6,0.20,75,11.4,1.38
2017-02-19,6.3,-1.8,1.2,4.40,92,13.3,0.73
2017-02-20,6.9,-0.4,2.3,0.20,82,25.9,1.11
2017-02-21,10.3,-0.5,4.6,0.00,65,21.3,1.94
2017-02-22,14.3,6.8,9.6,0.00,56,28.1,2.82
2017-02-23,18.2,6.1,12.0,0.00,55,17.9,2.90
2017-02-24,18.0,6.7,11.6,0.00,57,15.8,2.74
2017-02-25,9.9,3.0,6.7,1.40,70,25.2,1.04
2017-02-26,10.4,-0.4,4.7,0.00,75,8.9,1.70
2017-02-27,16.2,1.5,8.2,0.00,80,12.2,2.04
2017-02-28,18.5,4.4,10.8,0.00,77,12.8,2.20
2017-03-01,20.0,6.8,12.3,1.10,69,28.7,2.56
2017-03-02,13.2,5.2,7.6,5.80,72,26.3,1.48
2017-03-03,14.9,5.7,9.1,0.00,55,19.2,2.68
2017-03-04,18.8,2.5,10.5,0.00,59,17.2,2.90
2017-03-05,19.3,5.0,11.5,0.00,63,10.6,2.66
2017-03-06,13.2,6.0,9.5,6.00,76,15.9,1.19
2017-03-07,15.9,4.2,10.1,0.00,69,17.5,2.34
2017-03-08,15.4,8.4,11.3,0.00,72,30.6,2.42
2017-03-09,10.1,4.4,6.8,3.30,83,15.8,1.09
2017-03-10,7.4,4.8,5.7,19.30,92,11.6,0.45
2017-03-11,8.4,5.2,6.8,4.00,89,19.5,0.67
2017-03-12,8.0,5.3,6.5,1.30,82,14.4,0.75
2017-03-13,4.9,2.7,4.2,21.10,95,13.7,0.34
2017-03-14,11.1,4.6,7.0,7.90,87,13.7,1.45
2017-03-15,11.9,3.6,8.0,0.80,74,16.4,2.00
2017-03-16,11.0,5.7,7.8,1.50,69,17.4,1.92
2017-03-17,10.6,3.6,7.3,1.50,58,19.1,2.64
2017-03-18,18.1,3.3,10.7,0.00,49,19.4,3.49
2017-03-19,14.8,7.8,11.6,0.80,62,36.5,2.58
2017-03-20,18.6,5.4,11.8,0.00,63,28.2,2.98
2017-03-21,19.4,7.8,13.1,0.00,69,12.2,3.14
2017-03-22,20.7,6.4,13.5,0.00,72,13.8,3.25
2017-03-23,18.5,5.3,11.6,0.00,72,12.2,3.07
2017-03-24,19.3,6.2,12.3,0.00,74,7.9,2.95
2017-03-25,16.0,7.8,11.5,0.00,79,13.6,1.97
2017-03-26,14.7,4.0,9.3,1.90,75,26.6,2.20
2017-03-27,9.4,0.1,5.1,0.00,74,8.5,2.09
2017-03-28,16.0,3.7,9.5,0.00,57,9.0,3.23
2017-03-29,19.7,5.6,12.1,0.00,63,9.9,3.39
2017-03-30,20.2,8.4,13.5,0.00,62,17.3,3.73
2017-03-31,16.1,8.4,11.6,0.00,66,17.0,3.20
2017-04-01,18.8,5.3,12.0,0.00,60,13.0,3.71
2017-04-02,20.4,4.4,12.6,0.00,56,13.7,3.96
2017-04-03,20.7,5.1,13.2,0.00,47,15.3,4.17
2017-04-04,17.3,8.8,12.6,4.50,71,14.2,2.55
2017-04-05,16.5,7.3,10.9,0.10,82,12.6,2.28
2017-04-06,14.8,8.2,11.5,0.80,73,28.1,2.65
2017-04-07,12.1,6.2,9.1,0.00,48,32.9,4.04
2017-04-08,13.9,4.8,8.9,2.00,69,29.3,2.63
2017-04-09,16.0,5.7,10.5,0.00,65,15.9,3.10
2017-04-10,17.9,5.2,11.5,0.00,56,15.1,3.98
2017-04-11,21.1,5.5,13.7,0.00,59,12.7,3.97
2017-04-12,18.6,9.1,13.3,0.00,60,19.2,3.93
2017-04-13,19.5,6.3,12.9,0.00,65,11.6,3.89
2017-04-14,19.6,10.2,14.6,0.00,48,26.2,4.94
2017-04-15,20.5,7.2,14.2,0.10,48,14.9,4.53
2017-04-16,21.3,11.1,15.2,5.50,63,14.0,3.44
2017-04-17,12.4,5.4,7.8,16.30,87,23.7,0.77
2017-04-18,12.2,3.7,7.5,3.30,68,21.5,2.40
2017-04-19,18.4,3.2,9.0,8.60,68,30.0,3.02
2017-04-20,9.9,2.0,5.4,8.50,72,26.0,2.25
2017-04-21,9.4,2.5,5.9,1.40,67,25.3,2.62
2017-04-22,11.7,1.6,7.0,0.00,57,18.1,3.12
2017-04-23,14.9,6.5,9.6,0.50,59,34.6,3.48
2017-04-24,14.0,5.1,9.4,0.00,49,20.9,3.78
2017-04-25,20.4,3.8,12.5,0.00,51,16.2,4.66
2017-04-26,23.3,8.2,15.9,0.00,54,15.0,4.93
2017-04-27,25.4,11.2,18.2,0.00,51,12.7,5.20
2017-04-28,27.9,11.1,20.1,0.10,51,13.5,5.19
2017-04-29,23.2,15.0,19.3,1.30,60,13.7,3.19
2017-04-30,17.0,9.9,12.3,3.10,76,18.4,2.65
2017-05-01,19.6,11.2,14.9,2.70,76,15.2,3.12
2017-05-02,23.3,10.6,17.1,0.00,70,14.6,4.63
2017-05-03,26.0,10.9,18.9,0.00,58,18.3,5.59
2017-05-04,26.5,13.4,19.7,0.00,52,14.5,5.24
2017-05-05,22.2,13.8,17.0,6.80,80,11.8,2.91
2017-05-06,18.4,11.8,14.6,1.00,77,21.9,2.68
2017-05-07,21.0,10.8,15.1,2.10,75,15.2,2.89
2017-05-08,18.9,11.1,14.9,4.90,75,22.5,2.91
2017-05-09,19.6,10.6,14.5,3.20,72,18.8,3.38
2017-05-10,16.9,10.4,12.9,1.30,67,20.1,3.77
2017-05-11,22.1,6.3,15.0,0.00,62,12.8,4.65
2017-05-12,22.8,13.6,17.9,0.20,69,12.9,3.31
2017-05-13,25.4,14.5,19.5,0.80,75,20.3,3.89
2017-05-14,24.0,15.7,19.5,0.90,61,27.0,5.08
2017-05-15,21.2,13.4,17.2,0.00,69,16.7,4.24
2017-05-16,23.0,13.6,18.1,0.00,59,14.8,4.64
2017-05-17,20.1,14.1,16.3,4.00,70,24.5,3.18
2017-05-18,20.4,11.4,15.8,0.00,63,12.3,4.80
2017-05-19,20.0,9.6,15.1,2.30,58,17.7,3.74
2017-05-20,24.6,9.5,17.9,0.00,57,11.9,5.07
2017-05-21,20.0,13.8,16.7,13.00,69,13.7,3.99
2017-05-22,22.6,13.6,17.5,0.30,71,14.4,3.88
2017-05-23,22.5,14.1,18.3,1.10,65,16.5,4.78
2017-05-24,22.8,13.6,18.0,1.70,67,13.9,3.97
2017-05-25,18.9,14.4,16.6,11.50,82,13.2,2.49
2017-05-26,19.7,12.8,15.9,9.70,83,11.0,2.58
2017-05-27,17.4,13.3,15.0,28.10,86,13.8,1.84
2017-05-28,19.6,11.6,15.2,5.40,84,21.2,3.15
2017-05-29,21.8,11.2,16.6,0.30,77,10.2,4.05
2017-05-30,24.2,11.8,18.7,0.00,63,7.4,4.74
2017-05-31,27.1,15.6,21.5,0.00,61,16.8,5.37
2017-06-01,28.7,17.7,23.0,0.00,64,12.8,5.39
2017-06-02,25.9,18.4,22.3,0.30,77,13.2,4.24
2017-06-03,25.1,18.3,21.2,1.80,78,15.6,3.86
2017-06-04,23.6,16.5,19.7,4.40,88,12.8,2.63
2017-06-05,25.8,15.9,21.2,0.00,74,14.0,4.96
2017-06-06,26.4,15.3,21.5,0.00,65,12.5,5.52
2017-06-07,27.3,17.1,23.0,1.70,73,10.1,4.55
2017-06-08,20.5,17.6,19.1,22.60,79,24.1,2.87
2017-06-09,18.2,14.4,16.3,3.20,78,17.3,1.79
2017-06-10,24.0,13.6,19.4,0.00,67,11.0,4.84
2017-06-11,22.9,16.0,19.3,1.20,76,13.4,3.98
2017-06-12,24.9,15.4,20.2,0.00,75,10.2,4.31
2017-06-13,28.8,16.4,23.2,0.00,61,18.9,6.17
2017-06-14,28.4,18.7,23.8,0.00,53,21.9,6.67
2017-06-15,24.2,16.1,20.5,0.20,63,13.8,4.74
2017-06-16,26.6,15.2,21.4,0.00,62,11.1,5.17
2017-06-17,25.0,18.0,20.9,0.80,57,32.7,5.58
2017-06-18,19.2,13.9,16.3,7.90,70,19.6,3.42
2017-06-19,23.9,14.3,18.6,3.90,76,19.0,3.90
2017-06-20,27.2,16.0,21.7,0.00,64,11.3,5.28
2017-06-21,29.0,18.2,23.7,0.00,57,12.6,5.93
2017-06-22,29.4,18.6,24.2,0.00,60,12.5,5.78
2017-06-23,32.7,19.4,26.7,0.00,50,15.7,7.11
2017-06-24,31.3,22.0,26.4,0.00,51,16.4,6.18
2017-06-25,31.6,19.8,25.9,0.00,51,12.2,6.44
2017-06-26,32.8,19.0,26.6,0.00,56,13.8,6.17
2017-06-27,30.7,20.7,25.7,0.00,56,16.0,6.50
2017-06-28,32.0,20.0,26.3,0.00,60,14.4,6.48
2017-06-29,38.3,22.0,30.1,1.80,48,18.0,7.30
2017-06-30,36.0,23.5,30.4,0.00,36,13.2,7.33
2017-07-01,41.5,24.0,32.4,0.00,39,28.0,9.05
2017-07-02,32.0,22.0,26.5,14.00,57,19.4,5.49
2017-07-03,21.0,17.6,19.2,95.90,92,21.5,1.06
2017-07-04,23.5,16.6,19.7,11.00,78,10.1,3.99
2017-07-05,26.0,15.2,20.5,0.00,66,12.4,5.36
2017-07-06,28.0,15.2,22.0,0.00,63,9.2,5.56
2017-07-07,26.2,16.7,21.8,0.00,70,13.3,5.37
2017-07-08,28.8,17.2,23.4,0.00,69,15.0,5.55
2017-07-09,29.9,20.5,25.4,0.00,62,11.0,5.55
2017-07-10,31.3,18.8,25.5,0.00,64,11.2,5.89
2017-07-11,34.0,20.4,27.7,0.00,56,14.2,6.63
2017-07-12,30.2,21.8,26.7,0.00,61,19.1,5.65
2017-07-13,30.8,21.7,26.1,0.10,57,22.7,6.54
2017-07-14,26.8,18.5,22.7,0.10,51,17.1,5.51
2017-07-15,26.8,18.4,21.8,4.30,66,14.8,4.56
2017-07-16,18.1,15.6,17.3,16.70,91,12.2,1.04
2017-07-17,22.5,15.2,18.5,1.40,77,15.4,3.17
2017-07-18,24.8,16.1,20.8,0.10,69,11.0,4.08
2017-07-19,27.0,15.6,22.0,0.00,64,7.3,4.63
2017-07-20,28.8,17.0,23.6,0.00,55,11.9,5.54
2017-07-21,30.1,16.9,24.3,0.00,57,10.2,5.78
2017-07-22,33.5,19.6,26.7,0.00,49,17.1,6.19
2017-07-23,33.1,20.0,27.0,3.20,56,11.6,5.96
2017-07-24,33.7,20.6,27.2,0.50,60,15.3,5.74
2017-07-25,28.8,21.6,25.2,2.80,60,15.8,4.38
2017-07-26,27.5,17.2,21.9,2.10,66,12.7,4.59
2017-07-27,23.4,18.5,20.9,1.90,70,22.5,3.02
2017-07-28,27.0,17.5,22.1,0.00,51,29.5,6.48
2017-07-29,29.7,19.0,24.4,0.00,48,30.1,7.03
2017-07-30,29.8,17.1,23.8,0.00,51,14.7,6.04
2017-07-31,30.6,17.6,24.9,0.00,53,15.8,6.50
2017-08-01,30.1,18.9,25.0,0.00,53,16.9,6.54
2017-08-02,31.8,19.3,25.8,0.00,54,13.3,6.09
2017-08-03,33.7,18.9,27.1,0.00,54,10.0,5.98
2017-08-04,35.4,21.4,28.8,0.00,45,10.5,5.90
2017-08-05,35.8,22.0,29.8,0.00,44,10.5,6.18
2017-08-06,36.0,22.6,29.7,0.30,48,16.5,6.40
2017-08-07,35.5,24.0,29.2,0.40,52,15.5,6.03
2017-08-08,31.5,22.9,26.7,0.60,61,16.8,4.73
2017-08-09,31.0,20.5,25.8,0.00,58,15.6,6.11
2017-08-10,31.4,21.6,26.7,0.00,55,16.5,6.13
2017-08-11,32.8,22.0,27.7,0.00,51,13.4,5.91
2017-08-12,35.3,21.8,29.0,0.00,41,23.1,7.43
2017-08-13,26.8,18.8,21.8,7.80,66,25.3,4.04
2017-08-14,27.3,17.3,22.0,1.80,64,17.7,4.56
2017-08-15,29.5,19.1,24.0,0.00,57,15.0,5.35
2017-08-16,30.6,20.0,25.2,0.00,53,18.6,5.21
2017-08-17,30.9,18.5,24.6,0.10,52,19.6,5.10
2017-08-18,31.5,17.6,24.8,0.00,48,10.3,5.31
2017-08-19,32.2,18.0,25.6,0.00,43,13.4,5.93
2017-08-20,31.0,19.8,25.6,0.00,42,16.7,6.41
2017-08-21,25.2,19.7,21.5,2.00,65,22.2,3.66
2017-08-22,24.8,17.1,20.1,1.60,54,22.6,4.33
2017-08-23,25.4,15.4,20.4,0.00,40,25.4,6.25
2017-08-24,26.1,13.4,20.0,0.00,44,10.9,5.10
2017-08-25,28.2,13.8,21.1,0.00,44,12.0,5.08
2017-08-26,30.2,16.4,23.2,0.00,40,11.9,5.64
2017-08-27,31.7,16.9,24.6,0.00,44,10.5,5.57
2017-08-28,33.0,18.8,25.7,0.00,42,24.3,6.05
2017-08-29,23.9,17.3,19.8,4.10,71,20.9,2.62
2017-08-30,24.7,14.8,19.3,0.10,64,14.0,3.77
2017-08-31,27.5,14.4,21.1,0.00,48,13.8,5.05
2017-09-01,30.0,14.3,22.6,0.00,46,13.1,5.08
2017-09-02,32.5,18.4,25.5,0.00,43,16.9,5.31
2017-09-03,30.9,19.2,24.5,6.10,55,15.1,4.32
2017-09-04,22.7,14.8,18.4,0.00,59,27.0,4.36
2017-09-05,22.8,14.4,18.1,0.00,48,18.7,4.14
2017-09-06,24.8,13.6,19.0,0.00,47,27.4,4.83
2017-09-07,27.6,16.0,21.7,0.00,48,12.3,4.77
2017-09-08,28.4,16.5,22.4,0.00,55,14.3,4.35
2017-09-09,31.1,17.0,23.6,0.50,54,14.7,4.34
2017-09-10,28.4,15.9,22.3,0.00,62,13.1,4.35
2017-09-11,31.7,17.0,24.5,0.00,52,22.0,5.81
2017-09-12,28.0,19.2,23.2,0.30,51,21.3,4.60
2017-09-13,26.0,17.9,21.6,0.00,57,19.3,4.19
2017-09-14,28.0,14.1,21.2,0.00,49,13.6,4.49
2017-09-15,28.9,17.4,22.7,0.00,52,11.7,4.35
2017-09-16,31.5,16.0,23.7,0.00,49,12.5,4.60
2017-09-17,33.2,17.5,24.9,0.20,46,12.0,4.63
2017-09-18,27.5,18.1,22.8,0.00,52,16.9,4.57
2017-09-19,29.1,16.0,22.4,0.00,57,12.1,3.80
2017-09-20,26.0,16.4,19.9,2.20,75,24.5,2.66
2017-09-21,20.8,12.1,15.9,0.20,62,22.0,3.49
2017-09-22,15.6,12.4,14.0,2.90,63,28.2,2.59
2017-09-23,21.1,12.7,16.2,0.30,55,25.0,3.62
2017-09-24,22.7,12.4,17.1,0.00,52,12.2,3.72
2017-09-25,22.1,14.4,18.1,0.00,55,19.0,3.19
2017-09-26,20.6,15.4,17.0,5.30,72,25.2,2.06
2017-09-27,16.0,12.7,14.1,2.80,66,22.2,1.91
2017-09-28,15.7,12.1,13.4,0.00,55,17.7,2.55
2017-09-29,15.4,10.4,12.4,0.00,54,23.5,2.87
2017-09-30,14.6,8.5,11.3,0.00,54,14.3,2.30
2017-10-01,14.6,7.7,11.2,0.00,59,12.4,2.28
2017-10-02,16.0,5.9,11.1,0.00,58,14.1,2.96
2017-10-03,19.8,5.2,12.4,0.00,63,13.1,2.90
2017-10-04,19.5,7.9,13.6,0.00,66,18.4,2.77
2017-10-05,22.8,10.4,15.9,0.00,60,12.8,3.21
2017-10-06,23.4,11.4,17.1,0.00,54,22.5,3.83
2017-10-07,10.9,7.0,8.8,47.10,91,20.6,0.38
2017-10-08,14.4,5.5,9.8,17.70,76,23.5,1.94
2017-10-09,17.0,10.1,12.9,0.00,63,27.1,2.63
2017-10-10,17.7,7.6,12.1,0.00,75,11.5,2.29
2017-10-11,17.4,7.6,12.0,0.00,78,6.9,1.89
2017-10-12,20.2,8.2,13.6,0.00,69,9.2,2.53
2017-10-13,22.2,11.2,15.7,0.00,59,25.6,3.55
2017-10-14,18.8,11.1,14.2,0.00,67,16.5,2.61
2017-10-15,20.5,10.7,14.7,0.00,67,14.4,2.64
2017-10-16,20.9,10.4,15.1,0.00,72,9.7,2.31
2017-10-17,22.9,9.1,15.0,0.00,76,9.2,2.31
2017-10-18,22.8,9.1,15.2,0.00,76,8.5,2.17
2017-10-19,22.5,9.6,15.1,0.00,75,9.9,2.21
2017-10-20,23.5,10.4,16.0,0.00,69,9.7,2.44
2017-10-21,22.2,10.8,15.8,0.00,61,10.9,2.65
2017-10-22,20.0,11.8,15.4,0.00,66,16.2,2.40
2017-10-23,18.2,12.1,14.1,6.60,79,17.9,1.36
2017-10-24,12.6,8.7,10.1,12.30,91,32.6,0.59
2017-10-25,8.9,4.8,6.9,8.80,86,23.6,0.55
2017-10-26,15.6,5.3,9.7,0.00,79,15.2,1.70
2017-10-27,19.0,7.1,12.5,0.00,76,10.5,1.90
